date,00139PAA6,EC5379283,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,717081DV2,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5
2025-10-16,0.15865384615384615,0.15865384615384615,0.6730769230769231,0.6826923076923077,0.4182692307692308,0.4182692307692308,0.21153846153846154,0.7355769230769231,0.7355769230769231,0.8461538461538461,0.9038461538461539,0.625,0.47115384615384615,0.2980769230769231,0.8365384615384616,0.5096153846153846,0.7115384615384616,0.9423076923076923,0.7788461538461539,0.19230769230769232,0.46153846153846156,0.4519230769230769,0.0673076923076923,0.10576923076923077,0.3557692307692308,0.08653846153846154,0.14423076923076922,0.038461538461538464,0.18269230769230768,0.2692307692307692,0.6586538461538461,0.6586538461538461,0.009615384615384616,0.7211538461538461,0.7884615384615384,0.5,0.5769230769230769,0.09615384615384616,0.25961538461538464,0.9951923076923077,0.9951923076923077,0.6057692307692307,0.019230769230769232,0.04807692307692308,0.07692307692307693,0.5480769230769231,0.3798076923076923,0.3798076923076923,0.8028846153846154,0.8028846153846154,0.39903846153846156,0.39903846153846156,0.5192307692307693,0.9759615384615384,0.9759615384615384,0.6153846153846154,0.8605769230769231,0.8605769230769231,0.7644230769230769,0.7644230769230769,0.8221153846153846,0.8221153846153846,0.6923076923076923,0.7019230769230769,0.3173076923076923,0.5288461538461539,0.5384615384615384,0.6346153846153846,0.9230769230769231,0.3076923076923077,0.5913461538461539,0.5913461538461539,0.8894230769230769,0.8894230769230769,0.057692307692307696,0.12980769230769232,0.12980769230769232,0.4855769230769231,0.4855769230769231,0.028846153846153848,0.22596153846153846,0.22596153846153846,0.17307692307692307,0.20192307692307693,0.875,0.24519230769230768,0.24519230769230768,0.9519230769230769,0.9134615384615384,0.9326923076923077,0.28846153846153844,0.36538461538461536,0.6442307692307693,0.27884615384615385,0.11538461538461539,0.34615384615384615,0.9615384615384616,0.75,0.3317307692307692,0.3317307692307692,0.5625,0.5625,0.4375,0.4375
2025-10-17,0.1875,0.1875,0.5480769230769231,0.5576923076923077,0.34134615384615385,0.34134615384615385,0.17307692307692307,0.7259615384615384,0.7259615384615384,0.7980769230769231,0.8557692307692307,0.4519230769230769,0.3076923076923077,0.2403846153846154,0.7115384615384616,0.49038461538461536,0.7403846153846154,0.9230769230769231,0.8653846153846154,0.125,0.2980769230769231,0.3557692307692308,0.09615384615384616,0.0673076923076923,0.27884615384615385,0.019230769230769232,0.08653846153846154,0.038461538461538464,0.375,0.20192307692307693,0.6971153846153846,0.6971153846153846,0.009615384615384616,0.6346153846153846,0.7692307692307693,0.6826923076923077,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.9951923076923077,0.9951923076923077,0.6538461538461539,0.057692307692307696,0.04807692307692308,0.10576923076923077,0.4423076923076923,0.46634615384615385,0.46634615384615385,0.7548076923076923,0.7548076923076923,0.4182692307692308,0.4182692307692308,0.40384615384615385,0.9759615384615384,0.9759615384615384,0.875,0.7836538461538461,0.7836538461538461,0.8990384615384616,0.8990384615384616,0.8413461538461539,0.8413461538461539,0.5673076923076923,0.5769230769230769,0.36538461538461536,0.625,0.4326923076923077,0.6634615384615384,0.9423076923076923,0.2692307692307692,0.5913461538461539,0.5913461538461539,0.8221153846153846,0.8221153846153846,0.11538461538461539,0.2548076923076923,0.2548076923076923,0.3894230769230769,0.3894230769230769,0.028846153846153848,0.14903846153846154,0.14903846153846154,0.3269230769230769,0.3173076923076923,0.8846153846153846,0.21634615384615385,0.21634615384615385,0.9615384615384616,0.8076923076923077,0.9519230769230769,0.28846153846153844,0.6730769230769231,0.6442307692307693,0.16346153846153846,0.1346153846153846,0.4807692307692308,0.9326923076923077,0.9134615384615384,0.6105769230769231,0.6105769230769231,0.5240384615384616,0.5240384615384616,0.5048076923076923,0.5048076923076923
2025-10-20,0.6586538461538461,0.6586538461538461,0.5,0.5096153846153846,0.2932692307692308,0.2932692307692308,0.20192307692307693,0.7067307692307693,0.7067307692307693,0.7884615384615384,0.8173076923076923,0.46153846153846156,0.27884615384615385,0.18269230769230768,0.7211538461538461,0.4326923076923077,0.22115384615384615,0.8942307692307693,0.875,0.038461538461538464,0.2692307692307692,0.38461538461538464,0.07692307692307693,0.08653846153846154,0.21153846153846154,0.028846153846153848,0.09615384615384616,0.0673076923076923,0.5576923076923077,0.19230769230769232,0.6875,0.6875,0.009615384615384616,0.6730769230769231,0.8653846153846154,0.9134615384615384,0.6057692307692307,0.15384615384615385,0.2403846153846154,0.9951923076923077,0.9951923076923077,0.5961538461538461,0.057692307692307696,0.04807692307692308,0.11538461538461539,0.34615384615384615,0.3605769230769231,0.3605769230769231,0.7740384615384616,0.7740384615384616,0.44711538461538464,0.44711538461538464,0.3076923076923077,0.9759615384615384,0.9759615384615384,0.8846153846153846,0.8028846153846154,0.8028846153846154,0.8317307692307693,0.8317307692307693,0.8509615384615384,0.8509615384615384,0.5384615384615384,0.5480769230769231,0.375,0.6153846153846154,0.4230769230769231,0.6442307692307693,0.9230769230769231,0.10576923076923077,0.5240384615384616,0.5240384615384616,0.7355769230769231,0.7355769230769231,0.25961538461538464,0.3317307692307692,0.3317307692307692,0.40865384615384615,0.40865384615384615,0.019230769230769232,0.12980769230769232,0.12980769230769232,0.14423076923076922,0.3942307692307692,0.75,0.16826923076923078,0.16826923076923078,0.9615384615384616,0.7596153846153846,0.9519230769230769,0.23076923076923078,0.9038461538461539,0.5673076923076923,0.25,0.49038461538461536,0.3173076923076923,0.9326923076923077,0.9423076923076923,0.5817307692307693,0.5817307692307693,0.6298076923076923,0.6298076923076923,0.47596153846153844,0.47596153846153844
2025-10-21,0.8509615384615384,0.8509615384615384,0.36538461538461536,0.375,0.6009615384615384,0.6009615384615384,0.19230769230769232,0.6778846153846154,0.6778846153846154,0.6923076923076923,0.7980769230769231,0.49038461538461536,0.27884615384615385,0.18269230769230768,0.7403846153846154,0.3557692307692308,0.17307692307692307,0.8653846153846154,0.8076923076923077,0.0673076923076923,0.2403846153846154,0.33653846153846156,0.07692307692307693,0.08653846153846154,0.15384615384615385,0.028846153846153848,0.09615384615384616,0.057692307692307696,0.6153846153846154,0.20192307692307693,0.6490384615384616,0.6490384615384616,0.009615384615384616,0.4519230769230769,0.8365384615384616,0.9230769230769231,0.5288461538461539,0.10576923076923077,0.21153846153846154,0.9855769230769231,0.9855769230769231,0.5,0.04807692307692308,0.038461538461538464,0.28846153846153844,0.34615384615384615,0.32211538461538464,0.32211538461538464,0.7548076923076923,0.7548076923076923,0.47596153846153844,0.47596153846153844,0.2980769230769231,0.9663461538461539,0.9663461538461539,0.9038461538461539,0.7259615384615384,0.7259615384615384,0.8894230769230769,0.8894230769230769,0.8221153846153846,0.8221153846153846,0.4326923076923077,0.4423076923076923,0.38461538461538464,0.23076923076923078,0.3942307692307692,0.6346153846153846,0.9134615384615384,0.3076923076923077,0.5144230769230769,0.5144230769230769,0.7740384615384616,0.7740384615384616,0.25961538461538464,0.4182692307692308,0.4182692307692308,0.5625,0.5625,0.019230769230769232,0.1201923076923077,0.1201923076923077,0.25,0.40384615384615385,0.7884615384615384,0.13942307692307693,0.13942307692307693,0.9519230769230769,0.6634615384615384,1.0,0.22115384615384615,0.9423076923076923,0.46153846153846156,0.16346153846153846,0.625,0.2692307692307692,0.875,0.9326923076923077,0.5817307692307693,0.5817307692307693,0.7067307692307693,0.7067307692307693,0.5432692307692307,0.5432692307692307
2025-10-22,0.7548076923076923,0.7548076923076923,0.3173076923076923,0.3269230769230769,0.5721153846153846,0.5721153846153846,0.25961538461538464,0.7067307692307693,0.7067307692307693,0.5865384615384616,0.7403846153846154,0.38461538461538464,0.27884615384615385,0.1346153846153846,0.7211538461538461,0.40384615384615385,0.2403846153846154,0.8653846153846154,0.8557692307692307,0.125,0.22115384615384615,0.2980769230769231,0.038461538461538464,0.17307692307692307,0.19230769230769232,0.028846153846153848,0.08653846153846154,0.057692307692307696,0.625,0.25,0.7836538461538461,0.7836538461538461,0.009615384615384616,0.3076923076923077,0.7980769230769231,0.8942307692307693,0.6730769230769231,0.20192307692307693,0.21153846153846154,0.9855769230769231,0.9855769230769231,0.47115384615384615,0.09615384615384616,0.04807692307692308,0.11538461538461539,0.4807692307692308,0.35096153846153844,0.35096153846153844,0.6394230769230769,0.6394230769230769,0.3701923076923077,0.3701923076923077,0.2692307692307692,0.9471153846153846,0.9471153846153846,0.875,0.6105769230769231,0.6105769230769231,0.9663461538461539,0.9663461538461539,0.8413461538461539,0.8413461538461539,0.4519230769230769,0.46153846153846156,0.3942307692307692,0.4423076923076923,0.28846153846153844,0.5961538461538461,0.9038461538461539,0.10576923076923077,0.4951923076923077,0.4951923076923077,0.6875,0.6875,0.41346153846153844,0.5240384615384616,0.5240384615384616,0.5528846153846154,0.5528846153846154,0.019230769230769232,0.07211538461538461,0.07211538461538461,0.33653846153846156,0.5384615384615384,0.7692307692307693,0.15865384615384615,0.15865384615384615,0.9134615384615384,0.7307692307692307,1.0,0.23076923076923078,0.9326923076923077,0.5096153846153846,0.14423076923076922,0.8076923076923077,0.18269230769230768,0.8846153846153846,0.9230769230769231,0.6586538461538461,0.6586538461538461,0.8221153846153846,0.8221153846153846,0.42788461538461536,0.42788461538461536
2025-10-23,0.6201923076923077,0.6201923076923077,0.34615384615384615,0.3557692307692308,0.5913461538461539,0.5913461538461539,0.2980769230769231,0.6778846153846154,0.6778846153846154,0.7307692307692307,0.7596153846153846,0.4807692307692308,0.3076923076923077,0.20192307692307693,0.7884615384615384,0.375,0.47115384615384615,0.7980769230769231,0.8846153846153846,0.057692307692307696,0.1346153846153846,0.33653846153846156,0.028846153846153848,0.22115384615384615,0.19230769230769232,0.019230769230769232,0.10576923076923077,0.07692307692307693,0.23076923076923078,0.2692307692307692,0.8317307692307693,0.8317307692307693,0.009615384615384616,0.28846153846153844,0.6923076923076923,0.875,0.5769230769230769,0.09615384615384616,0.2403846153846154,0.9951923076923077,0.9951923076923077,0.5288461538461539,0.0673076923076923,0.04807692307692308,0.15384615384615385,0.3269230769230769,0.4182692307692308,0.4182692307692308,0.7740384615384616,0.7740384615384616,0.4567307692307692,0.4567307692307692,0.36538461538461536,0.9567307692307693,0.9567307692307693,0.8653846153846154,0.7451923076923077,0.7451923076923077,0.9182692307692307,0.9182692307692307,0.8509615384615384,0.8509615384615384,0.6346153846153846,0.6442307692307693,0.27884615384615385,0.8076923076923077,0.38461538461538464,0.6057692307692307,0.8942307692307693,0.16346153846153846,0.5144230769230769,0.5144230769230769,0.7163461538461539,0.7163461538461539,0.3173076923076923,0.5625,0.5625,0.4375,0.4375,0.038461538461538464,0.1201923076923077,0.1201923076923077,0.08653846153846154,0.5,0.8173076923076923,0.1778846153846154,0.1778846153846154,0.9423076923076923,0.7019230769230769,0.9807692307692307,0.25,0.9038461538461539,0.49038461538461536,0.14423076923076922,0.21153846153846154,0.25961538461538464,0.9711538461538461,0.9326923076923077,0.5432692307692307,0.5432692307692307,0.6586538461538461,0.6586538461538461,0.39903846153846156,0.39903846153846156
2025-10-24,0.8509615384615384,0.8509615384615384,0.3076923076923077,0.3173076923076923,0.6201923076923077,0.6201923076923077,0.3269230769230769,0.7644230769230769,0.7644230769230769,0.6346153846153846,0.7788461538461539,0.41346153846153844,0.2692307692307692,0.1346153846153846,0.75,0.28846153846153844,0.4807692307692308,0.8173076923076923,0.8365384615384616,0.07692307692307693,0.057692307692307696,0.2980769230769231,0.04807692307692308,0.17307692307692307,0.16346153846153846,0.028846153846153848,0.125,0.23076923076923078,0.7115384615384616,0.21153846153846154,0.5625,0.5625,0.009615384615384616,0.25,0.8076923076923077,0.9519230769230769,0.5480769230769231,0.375,0.18269230769230768,0.9951923076923077,0.9951923076923077,0.5,0.15384615384615385,0.038461538461538464,0.22115384615384615,0.38461538461538464,0.34134615384615385,0.34134615384615385,0.6586538461538461,0.6586538461538461,0.5336538461538461,0.5336538461538461,0.25961538461538464,0.9278846153846154,0.9278846153846154,0.8653846153846154,0.6875,0.6875,0.8894230769230769,0.8894230769230769,0.7932692307692307,0.7932692307692307,0.46153846153846156,0.47115384615384615,0.27884615384615385,0.9038461538461539,0.2403846153846154,0.6730769230769231,0.875,0.14423076923076922,0.39903846153846156,0.39903846153846156,0.5817307692307693,0.5817307692307693,0.4230769230769231,0.6009615384615384,0.6009615384615384,0.5144230769230769,0.5144230769230769,0.019230769230769232,0.11057692307692307,0.11057692307692307,0.4326923076923077,0.7403846153846154,0.7019230769230769,0.09134615384615384,0.09134615384615384,0.9711538461538461,0.6442307692307693,0.9807692307692307,0.20192307692307693,0.9615384615384616,0.49038461538461536,0.0673076923076923,0.8269230769230769,0.19230769230769232,0.9134615384615384,0.9423076923076923,0.44711538461538464,0.44711538461538464,0.7259615384615384,0.7259615384615384,0.3605769230769231,0.3605769230769231
2025-10-27,0.8894230769230769,0.8894230769230769,0.28846153846153844,0.2980769230769231,0.7644230769230769,0.7644230769230769,0.38461538461538464,0.7932692307692307,0.7932692307692307,0.4519230769230769,0.6538461538461539,0.3942307692307692,0.23076923076923078,0.07692307692307693,0.4326923076923077,0.20192307692307693,0.5,0.8173076923076923,0.8269230769230769,0.10576923076923077,0.038461538461538464,0.375,0.16346153846153846,0.19230769230769232,0.1346153846153846,0.15384615384615385,0.0673076923076923,0.25,0.8076923076923077,0.22115384615384615,0.40865384615384615,0.40865384615384615,0.009615384615384616,0.27884615384615385,0.7788461538461539,0.9711538461538461,0.6634615384615384,0.7307692307692307,0.14423076923076922,0.9855769230769231,0.9855769230769231,0.49038461538461536,0.36538461538461536,0.04807692307692308,0.3173076923076923,0.4423076923076923,0.35096153846153844,0.35096153846153844,0.6971153846153846,0.6971153846153846,0.7451923076923077,0.7451923076923077,0.2403846153846154,0.9278846153846154,0.9278846153846154,0.8365384615384616,0.5817307692307693,0.5817307692307693,0.8701923076923077,0.8701923076923077,0.7163461538461539,0.7163461538461539,0.6105769230769231,0.6105769230769231,0.3076923076923077,0.9134615384615384,0.21153846153846154,0.5961538461538461,0.9038461538461539,0.028846153846153848,0.2644230769230769,0.2644230769230769,0.47596153846153844,0.47596153846153844,0.46153846153846156,0.5528846153846154,0.5528846153846154,0.6394230769230769,0.6394230769230769,0.019230769230769232,0.1201923076923077,0.1201923076923077,0.5673076923076923,0.5384615384615384,0.625,0.09134615384615384,0.09134615384615384,0.9519230769230769,0.5096153846153846,1.0,0.17307692307692307,0.9615384615384616,0.4230769230769231,0.057692307692307696,0.8557692307692307,0.18269230769230768,0.8461538461538461,0.9423076923076923,0.5240384615384616,0.5240384615384616,0.6778846153846154,0.6778846153846154,0.3317307692307692,0.3317307692307692
2025-10-28,0.8701923076923077,0.8701923076923077,0.28846153846153844,0.2980769230769231,0.6971153846153846,0.6971153846153846,0.375,0.7163461538461539,0.7163461538461539,0.5576923076923077,0.625,0.3269230769230769,0.27884615384615385,0.125,0.5096153846153846,0.18269230769230768,0.5384615384615384,0.8269230769230769,0.8076923076923077,0.038461538461538464,0.028846153846153848,0.2692307692307692,0.21153846153846154,0.1346153846153846,0.15384615384615385,0.19230769230769232,0.09615384615384616,0.22115384615384615,0.8173076923076923,0.23076923076923078,0.40865384615384615,0.40865384615384615,0.009615384615384616,0.14423076923076922,0.7884615384615384,0.9615384615384616,0.6153846153846154,0.7980769230769231,0.16346153846153846,0.9951923076923077,0.9951923076923077,0.4807692307692308,0.2403846153846154,0.07692307692307693,0.34615384615384615,0.4326923076923077,0.3605769230769231,0.3605769230769231,0.6586538461538461,0.6586538461538461,0.7355769230769231,0.7355769230769231,0.25,0.9278846153846154,0.9278846153846154,0.8846153846153846,0.6009615384615384,0.6009615384615384,0.9086538461538461,0.9086538461538461,0.6778846153846154,0.6778846153846154,0.46153846153846156,0.47115384615384615,0.33653846153846156,0.8942307692307693,0.25961538461538464,0.5769230769230769,0.8365384615384616,0.04807692307692308,0.3125,0.3125,0.5240384615384616,0.5240384615384616,0.5480769230769231,0.44711538461538464,0.44711538461538464,0.7548076923076923,0.7548076923076923,0.019230769230769232,0.0625,0.0625,0.7692307692307693,0.7788461538461539,0.5865384615384616,0.11057692307692307,0.11057692307692307,0.9519230769230769,0.5673076923076923,0.9807692307692307,0.17307692307692307,0.9711538461538461,0.4230769230769231,0.08653846153846154,0.8557692307692307,0.20192307692307693,0.8461538461538461,0.9423076923076923,0.4951923076923077,0.4951923076923077,0.6394230769230769,0.6394230769230769,0.3894230769230769,0.3894230769230769
2025-10-29,0.7548076923076923,0.7548076923076923,0.38461538461538464,0.3942307692307692,0.6490384615384616,0.6490384615384616,0.16346153846153846,0.8125,0.8125,0.8461538461538461,0.7692307692307693,0.36538461538461536,0.3173076923076923,0.25961538461538464,0.7307692307692307,0.27884615384615385,0.5673076923076923,0.6826923076923077,0.8365384615384616,0.15384615384615385,0.0673076923076923,0.2980769230769231,0.09615384615384616,0.038461538461538464,0.3076923076923077,0.057692307692307696,0.07692307692307693,0.08653846153846154,0.49038461538461536,0.21153846153846154,0.5528846153846154,0.5528846153846154,0.009615384615384616,0.375,0.7403846153846154,0.8653846153846154,0.5288461538461539,0.5769230769230769,0.28846153846153844,0.9951923076923077,0.9951923076923077,0.46153846153846156,0.11538461538461539,0.028846153846153848,0.4230769230769231,0.8557692307692307,0.35096153846153844,0.35096153846153844,0.6682692307692307,0.6682692307692307,0.4375,0.4375,0.4519230769230769,0.9278846153846154,0.9278846153846154,0.875,0.8990384615384616,0.8990384615384616,0.9567307692307693,0.9567307692307693,0.6971153846153846,0.6971153846153846,0.3269230769230769,0.33653846153846156,0.25,0.1346153846153846,0.5192307692307693,0.5384615384615384,0.6346153846153846,0.10576923076923077,0.23557692307692307,0.23557692307692307,0.7932692307692307,0.7932692307692307,0.22115384615384615,0.5913461538461539,0.5913461538461539,0.7163461538461539,0.7163461538461539,0.019230769230769232,0.1971153846153846,0.1971153846153846,0.04807692307692308,0.5096153846153846,0.7788461538461539,0.1778846153846154,0.1778846153846154,0.9711538461538461,0.8269230769230769,0.9807692307692307,0.14423076923076922,0.9423076923076923,0.6057692307692307,0.2692307692307692,0.125,0.5,0.9134615384615384,0.8846153846153846,0.40865384615384615,0.40865384615384615,0.6201923076923077,0.6201923076923077,0.47596153846153844,0.47596153846153844
2025-10-30,0.7836538461538461,0.7836538461538461,0.3557692307692308,0.33653846153846156,0.6971153846153846,0.6971153846153846,0.17307692307692307,0.8413461538461539,0.8413461538461539,0.8269230769230769,0.7403846153846154,0.5096153846153846,0.22115384615384615,0.21153846153846154,0.8173076923076923,0.34615384615384615,0.5673076923076923,0.5961538461538461,0.7115384615384616,0.0673076923076923,0.1346153846153846,0.25,0.11538461538461539,0.04807692307692308,0.36538461538461536,0.10576923076923077,0.07692307692307693,0.125,0.4230769230769231,0.15384615384615385,0.7259615384615384,0.7259615384615384,0.009615384615384616,0.41346153846153844,0.6153846153846154,0.8557692307692307,0.5769230769230769,0.4519230769230769,0.3269230769230769,0.9951923076923077,0.9951923076923077,0.375,0.038461538461538464,0.09615384615384616,0.625,0.40384615384615385,0.3894230769230769,0.3894230769230769,0.6778846153846154,0.6778846153846154,0.4375,0.4375,0.5480769230769231,0.9567307692307693,0.9567307692307693,0.8653846153846154,0.9375,0.9375,0.8028846153846154,0.8028846153846154,0.7548076923076923,0.7548076923076923,0.25961538461538464,0.2692307692307692,0.3173076923076923,0.18269230769230768,0.5865384615384616,0.5576923076923077,0.5384615384615384,0.057692307692307696,0.23557692307692307,0.23557692307692307,0.8894230769230769,0.8894230769230769,0.14423076923076922,0.6394230769230769,0.6394230769230769,0.5240384615384616,0.5240384615384616,0.019230769230769232,0.1971153846153846,0.1971153846153846,0.028846153846153848,0.4807692307692308,0.7692307692307693,0.2932692307692308,0.2932692307692308,0.9807692307692307,0.875,0.9711538461538461,0.16346153846153846,0.9134615384615384,0.6057692307692307,0.27884615384615385,0.08653846153846154,0.3076923076923077,0.9230769230769231,0.9038461538461539,0.4951923076923077,0.4951923076923077,0.6586538461538461,0.6586538461538461,0.46634615384615385,0.46634615384615385
2025-10-31,0.1971153846153846,0.1971153846153846,0.5865384615384616,0.5769230769230769,0.7451923076923077,0.7451923076923077,0.17307692307692307,0.8990384615384616,0.8990384615384616,0.9423076923076923,0.8269230769230769,0.6730769230769231,0.34615384615384615,0.49038461538461536,0.9326923076923077,0.625,0.7980769230769231,0.6346153846153846,0.7211538461538461,0.07692307692307693,0.16346153846153846,0.2403846153846154,0.09615384615384616,0.057692307692307696,0.6153846153846154,0.04807692307692308,0.08653846153846154,0.14423076923076922,0.11538461538461539,0.18269230769230768,0.8701923076923077,0.8701923076923077,0.009615384615384616,0.6923076923076923,0.6634615384615384,0.23076923076923078,0.33653846153846156,0.41346153846153844,0.5961538461538461,0.9951923076923077,0.9951923076923077,0.6057692307692307,0.038461538461538464,0.1346153846153846,0.7788461538461539,0.38461538461538464,0.42788461538461536,0.42788461538461536,0.7644230769230769,0.7644230769230769,0.2548076923076923,0.2548076923076923,0.7115384615384616,0.5625,0.5625,0.6826923076923077,0.9759615384615384,0.9759615384615384,0.3125,0.3125,0.8125,0.8125,0.2692307692307692,0.27884615384615385,0.375,0.15384615384615385,0.7884615384615384,0.6442307692307693,0.3269230769230769,0.0673076923076923,0.39903846153846156,0.39903846153846156,0.9567307692307693,0.9567307692307693,0.10576923076923077,0.8509615384615384,0.8509615384615384,0.2932692307692308,0.2932692307692308,0.125,0.3605769230769231,0.3605769230769231,0.028846153846153848,0.22115384615384615,0.9134615384615384,0.46634615384615385,0.46634615384615385,0.7307692307692307,0.9230769230769231,0.8846153846153846,0.21153846153846154,0.5480769230769231,0.8365384615384616,0.4807692307692308,0.019230769230769232,0.6538461538461539,0.7019230769230769,0.5192307692307693,0.44711538461538464,0.44711538461538464,0.5336538461538461,0.5336538461538461,0.5048076923076923,0.5048076923076923
2025-11-03,0.1201923076923077,0.1201923076923077,0.5913461538461539,0.5913461538461539,0.7355769230769231,0.7355769230769231,0.21153846153846154,0.9086538461538461,0.9086538461538461,0.9423076923076923,0.8557692307692307,0.7115384615384616,0.41346153846153844,0.6346153846153846,0.8942307692307693,0.6730769230769231,0.75,0.4423076923076923,0.6538461538461539,0.18269230769230768,0.1346153846153846,0.34615384615384615,0.10576923076923077,0.22115384615384615,0.6826923076923077,0.08653846153846154,0.15384615384615385,0.25,0.0673076923076923,0.2980769230769231,0.8798076923076923,0.8798076923076923,0.04807692307692308,0.7884615384615384,0.6442307692307693,0.019230769230769232,0.3942307692307692,0.8653846153846154,0.6634615384615384,0.9951923076923077,0.9951923076923077,0.5769230769230769,0.057692307692307696,0.19230769230769232,0.6923076923076923,0.5480769230769231,0.4567307692307692,0.4567307692307692,0.8028846153846154,0.8028846153846154,0.23557692307692307,0.23557692307692307,0.7788461538461539,0.2644230769230769,0.2644230769230769,0.4326923076923077,0.9567307692307693,0.9567307692307693,0.16826923076923078,0.16826923076923078,0.8221153846153846,0.8221153846153846,0.3557692307692308,0.36538461538461536,0.4230769230769231,0.038461538461538464,0.8461538461538461,0.7019230769230769,0.3076923076923077,0.07692307692307693,0.4951923076923077,0.4951923076923077,0.9759615384615384,0.9759615384615384,0.20192307692307693,0.7644230769230769,0.7644230769230769,0.3317307692307692,0.3317307692307692,0.14423076923076922,0.5144230769230769,0.5144230769230769,0.028846153846153848,0.3173076923076923,0.9230769230769231,0.6105769230769231,0.6105769230769231,0.38461538461538464,0.9326923076923077,0.28846153846153844,0.40384615384615385,0.09615384615384616,0.8365384615384616,0.625,0.009615384615384616,0.7211538461538461,0.375,0.27884615384615385,0.47596153846153844,0.47596153846153844,0.5625,0.5625,0.5336538461538461,0.5336538461538461
2025-11-04,0.34134615384615385,0.34134615384615385,0.40865384615384615,0.40865384615384615,0.6875,0.6875,0.17307692307692307,0.8990384615384616,0.8990384615384616,0.9615384615384616,0.8557692307692307,0.5769230769230769,0.2692307692307692,0.3076923076923077,0.8846153846153846,0.5673076923076923,0.7692307692307693,0.6057692307692307,0.7403846153846154,0.057692307692307696,0.07692307692307693,0.23076923076923078,0.16346153846153846,0.09615384615384616,0.4519230769230769,0.0673076923076923,0.11538461538461539,0.20192307692307693,0.10576923076923077,0.18269230769230768,0.8701923076923077,0.8701923076923077,0.009615384615384616,0.6634615384615384,0.7596153846153846,0.14423076923076922,0.4326923076923077,0.9326923076923077,0.3942307692307692,0.9951923076923077,0.9951923076923077,0.4423076923076923,0.04807692307692308,0.15384615384615385,0.4230769230769231,0.49038461538461536,0.32211538461538464,0.32211538461538464,0.7163461538461539,0.7163461538461539,0.24519230769230768,0.24519230769230768,0.6442307692307693,0.7836538461538461,0.7836538461538461,0.6346153846153846,0.9471153846153846,0.9471153846153846,0.5240384615384616,0.5240384615384616,0.8317307692307693,0.8317307692307693,0.47115384615384615,0.4807692307692308,0.36538461538461536,0.028846153846153848,0.8461538461538461,0.6538461538461539,0.3557692307692308,0.08653846153846154,0.5048076923076923,0.5048076923076923,0.9759615384615384,0.9759615384615384,0.125,0.8028846153846154,0.8028846153846154,0.28365384615384615,0.28365384615384615,0.1346153846153846,0.21634615384615385,0.21634615384615385,0.038461538461538464,0.25961538461538464,0.9134615384615384,0.3798076923076923,0.3798076923076923,0.7019230769230769,0.9230769230769231,0.75,0.19230769230769232,0.46153846153846156,0.8173076923076923,0.2980769230769231,0.019230769230769232,0.5576923076923077,0.7307692307692307,0.6730769230769231,0.5913461538461539,0.5913461538461539,0.6201923076923077,0.6201923076923077,0.5432692307692307,0.5432692307692307
